2,13,2.8
4,15,4.3
1,12,4.7
3,14,10.1
11,35,12.9
10,34,16.8
5,16,17.2
6,23,21.2
8,25,24.1
7,24,28.9
12,36,31.4
13,45,32.8
14,46,38.0
9,26,48.2
15,56,48.2
