9,142,7.8
12,146,7.8
64,416,10.8
2,124,11.1
61,412,14.6
77,461,19.1
4,126,19.4
19,164,24.7
11,145,28.5
22,214,32.7
63,415,34.0
78,462,35.5
65,421,36.8
17,162,40.1
68,426,41.1
10,143,45.3
80,465,46.9
24,216,51.1
29,241,56.1
1,123,57.4
76,456,58.2
3,125,70.0
6,134,70.0
113,641,70.5
73,451,71.6
32,246,72.9
103,614,74.6
62,413,75.7
15,154,95.6
5,132,107.9
20,165,120.0
8,136,121.2
114,642,124.6
18,163,128.1
67,425,130.0
39,264,142.8
23,215,144.3
74,452,147.3
16,156,147.5
21,213,148.1
79,463,149.4
13,152,155.2
101,612,167.3
107,624,170.5
7,135,191.5
116,645,204.3
37,261,207.9
42,314,218.9
105,621,227.7
31,245,233.2
66,423,233.2
96,546,238.4
69,431,249.5
93,541,253.6
83,514,283.0
14,153,285.3
100,564,297.1
41,312,298.0
44,316,311.8
72,436,316.4
49,341,318.3
120,654,346.0
52,346,376.4
25,231,407.9
30,243,407.9
43,315,407.9
45,321,427.4
75,453,441.5
70,432,443.3
94,542,448.8
50,342,483.2
81,512,483.2
84,516,487.6
104,615,489.8
102,613,492.1
71,435,503.6
35,254,528.5
97,561,531.1
57,361,558.7
115,643,561.7
26,234,567.6
40,265,583.0
46,324,583.0
36,256,592.7
51,345,627.4
33,251,654.1
117,651,654.1
87,524,666.3
59,364,679.0
85,521,705.8
109,631,710.5
53,351,724.9
88,526,745.0
98,562,788.8
47,325,825.2
82,513,838.1
111,634,879.3
89,531,916.9
28,236,941.1
55,354,957.9
108,625,957.9
118,652,975.3
38,263,984.2
34,253,1031.0
95,543,1072.0
56,356,1083.0
48,326,1117.0
58,362,1141.0
27,235,1153.0
54,352,1233.0
60,365,1247.0
90,532,1247.0
106,623,1277.0
91,534,1393.0
99,563,1393.0
86,523,1676.0
112,635,1702.0
110,632,1730.0
119,653,1730.0
92,536,1950.0
