8,136,8.5
6,134,8.9
10,143,13.4
12,146,13.6
18,163,14.9
1,123,15.8
5,132,16.7
2,124,17.9
19,164,19.4
9,142,21.3
4,126,21.7
7,135,23.3
17,162,29.3
11,145,38.6
20,165,44.5
3,125,46.3
16,156,50.2
14,153,51.9
44,316,54.6
42,314,57.2
15,154,75.4
64,416,79.1
43,315,89.1
102,613,91.4
13,152,95.8
41,312,95.8
62,413,97.2
57,361,112.9
103,614,119.0
49,341,123.5
22,214,124.1
61,412,126.2
21,213,142.1
77,461,147.6
109,631,157.6
52,346,161.5
24,216,173.6
63,415,179.7
69,431,183.3
29,241,204.4
113,641,204.4
101,612,210.9
59,364,216.9
45,321,222.1
104,615,222.1
23,215,231.0
65,421,231.0
51,345,236.9
84,516,240.6
25,231,253.8
50,342,258.1
89,531,265.5
82,513,267.0
53,351,273.3
72,436,314.2
97,561,323.0
73,451,330.0
60,365,350.0
117,651,358.1
83,514,366.6
46,324,369.6
47,325,369.6
111,634,381.8
76,456,391.5
79,463,401.7
56,356,405.2
74,452,405.2
58,362,416.2
68,426,416.2
78,462,420.0
66,423,427.7
80,465,431.7
105,621,435.8
81,512,440.0
26,234,444.2
30,243,457.4
55,354,462.0
37,261,476.2
70,432,496.7
92,536,513.3
93,541,531.0
112,635,531.0
31,245,537.2
48,326,556.6
40,265,570.3
54,352,570.3
71,435,570.3
85,521,577.5
32,246,584.8
75,453,616.0
107,624,624.3
115,643,624.3
114,642,641.6
39,264,669.5
119,653,669.5
96,546,700.0
67,425,733.3
99,563,745.1
27,235,757.3
91,534,770.0
116,645,770.0
110,632,783.0
33,251,796.5
100,564,796.5
106,623,796.5
28,236,810.5
95,543,840.0
120,654,855.5
88,526,871.7
94,542,888.4
87,524,905.8
38,263,924.0
90,532,1100.0
86,523,1126.0
98,562,1126.0
34,253,1184.0
35,254,1215.0
36,256,1283.0
108,625,1283.0
118,652,1400.0
