1,123,4.1
5,132,7.3
2,124,8.4
6,134,12.2
7,135,16.7
3,125,16.8
9,142,18.4
10,143,18.9
21,213,30.0
11,145,38.1
22,214,41.2
14,153,45.1
13,152,46.6
41,312,53.9
4,126,59.6
8,136,62.6
12,146,66.3
61,412,67.8
42,314,68.4
25,231,70.9
62,413,79.5
15,154,81.8
23,215,83.0
45,321,100.1
43,315,104.3
63,415,115.6
26,234,123.6
73,451,129.1
49,341,138.7
16,156,140.5
29,241,147.5
65,421,151.1
64,416,158.1
74,452,162.0
24,216,169.3
69,431,172.2
76,456,174.4
75,453,185.2
46,324,186.9
81,512,198.2
17,162,199.4
27,235,199.4
18,163,200.6
19,164,200.6
30,243,203.5
66,423,224.4
82,513,230.2
33,251,243.3
47,325,244.5
50,342,254.6
20,165,274.4
85,521,289.8
70,432,295.9
53,351,298.6
83,514,311.8
93,541,315.8
67,425,330.6
44,316,336.3
54,352,391.0
34,253,395.7
31,245,400.5
68,426,400.5
94,542,402.2
89,531,412.2
84,516,485.4
77,461,490.2
95,543,495.1
86,523,497.6
96,546,524.1
51,345,535.5
71,435,566.3
32,246,631.6
90,532,635.7
78,462,639.8
72,436,644.0
28,236,656.9
80,465,661.3
55,354,684.3
87,524,693.9
79,463,775.9
48,326,782.0
35,254,807.7
52,346,849.4
103,614,872.0
88,526,895.8
101,612,920.9
91,534,938.4
37,261,985.3
113,641,1107.0
92,536,1159.0
58,362,1263.0
98,562,1331.0
102,613,1331.0
57,361,1349.0
59,364,1368.0
97,561,1407.0
36,256,1428.0
56,356,1428.0
105,621,1428.0
100,564,1449.0
99,563,1470.0
38,263,1539.0
39,264,1791.0
60,365,2011.0
106,623,2011.0
114,642,2052.0
40,265,2096.0
111,634,2239.0
104,615,2291.0
117,651,2346.0
115,643,2463.0
119,653,2463.0
109,631,2526.0
120,654,2593.0
107,624,2815.0
116,645,2815.0
110,632,2898.0
118,652,3397.0
108,625,3789.0
112,635,3941.0
