1,123,10.0
2,124,12.2
4,126,13.3
12,146,16.1
5,132,16.2
9,142,17.6
6,134,20.5
10,143,20.9
17,162,21.3
8,136,23.3
19,164,30.0
18,163,33.3
22,214,35.0
64,416,36.3
3,125,39.1
21,213,41.4
24,216,44.0
77,461,51.4
11,145,53.4
61,412,61.5
7,135,62.8
62,413,68.8
23,215,82.5
29,241,86.2
78,462,88.6
68,426,94.1
103,614,100.9
63,415,102.4
25,231,103.1
80,465,103.8
41,312,104.9
65,421,105.1
42,314,105.3
20,165,105.9
44,316,107.6
32,246,111.6
16,156,113.0
79,463,113.2
113,641,114.8
13,152,118.6
76,456,120.0
101,612,128.8
14,153,135.5
72,436,140.6
45,321,142.9
69,431,157.6
52,346,158.4
15,154,160.1
37,261,169.1
102,613,175.0
49,341,184.7
114,642,193.0
28,236,198.8
39,264,202.8
30,243,204.9
73,451,207.0
26,234,221.5
57,361,224.8
105,621,227.4
115,643,235.4
33,251,236.4
43,315,238.2
66,423,242.1
74,452,242.1
116,645,243.1
27,235,249.1
59,364,256.6
107,624,258.8
47,325,262.2
38,263,275.4
67,425,284.5
70,432,295.7
48,326,297.2
46,324,300.2
50,342,303.2
31,245,304.8
96,546,324.5
111,634,337.3
109,631,339.2
58,362,345.0
71,435,347.0
34,253,351.1
100,564,355.3
104,615,357.4
36,256,368.3
51,345,389.9
75,453,389.9
106,623,389.9
120,654,395.0
110,632,438.2
83,514,454.8
81,512,496.2
93,541,496.2
40,265,522.1
84,516,522.1
85,521,550.8
35,254,566.4
97,561,566.4
108,625,571.8
94,542,594.5
60,365,600.4
53,351,606.5
89,531,619.0
87,524,638.7
55,354,652.6
82,513,667.1
117,651,674.6
88,526,690.1
56,356,698.2
54,352,723.4
98,562,750.5
119,653,800.6
112,635,833.9
95,543,870.2
118,652,870.2
86,523,923.7
99,563,1053.0
90,532,1072.0
91,534,1111.0
92,536,1200.0
