7,135,10.0
14,153,12.8
3,125,14.4
16,156,15.4
13,152,16.4
1,123,16.9
5,132,18.1
8,136,23.8
6,134,30.7
15,154,31.5
84,516,31.5
82,513,34.5
11,145,35.4
2,124,37.4
43,315,37.7
4,126,41.4
81,512,42.6
20,165,43.3
10,143,55.5
9,142,58.3
97,561,58.6
12,146,60.3
53,351,66.5
44,316,68.5
83,514,68.8
18,163,69.0
89,531,70.3
41,312,75.1
56,356,89.2
92,536,90.7
99,563,91.2
23,215,94.7
17,162,95.7
42,314,98.0
21,213,101.7
19,164,108.1
76,456,108.9
85,521,116.4
96,546,118.4
100,564,121.3
98,562,127.0
93,541,130.0
73,451,132.8
63,415,134.7
54,352,158.0
60,365,163.1
33,251,175.0
90,532,175.4
88,526,175.7
22,214,176.2
24,216,178.6
64,416,192.2
80,465,194.9
25,231,199.8
57,361,201.5
45,321,205.4
117,651,206.1
47,325,206.3
55,354,211.6
86,523,212.6
104,615,220.8
61,412,235.3
94,542,236.0
74,452,239.7
95,543,243.2
51,345,248.2
62,413,248.5
75,453,249.2
91,534,257.3
27,235,275.1
87,524,281.0
34,253,284.6
49,341,285.0
119,653,299.5
77,461,301.5
120,654,303.5
36,256,311.3
116,645,350.1
102,613,364.1
52,346,379.2
112,635,387.3
71,435,413.6
28,236,435.4
29,241,439.5
48,326,444.9
35,254,450.4
109,631,457.2
46,324,459.5
79,463,466.5
69,431,475.0
118,652,476.3
31,245,486.4
50,342,486.4
65,421,489.0
67,425,502.5
101,612,521.2
59,364,522.7
103,614,534.9
40,265,541.3
58,362,549.4
78,462,571.8
26,234,592.3
72,436,592.3
38,263,602.0
37,261,688.4
68,426,698.9
113,641,709.8
70,432,729.7
30,243,747.6
32,246,760.1
66,423,760.1
108,625,807.2
105,621,864.6
39,264,921.3
110,632,1232.0
111,634,1312.0
107,624,1321.0
114,642,1331.0
115,643,1403.0
106,623,1447.0
