2,124,8.2
4,126,9.6
1,123,12.0
12,146,13.3
9,142,13.7
8,136,16.2
17,162,16.6
5,132,17.9
6,134,18.1
19,164,18.3
10,143,24.0
18,163,24.3
3,125,28.1
7,135,34.9
11,145,40.9
20,165,42.0
16,156,45.3
24,216,49.4
22,214,51.6
13,152,54.6
14,153,65.4
15,154,68.5
21,213,81.9
64,416,86.4
101,612,95.9
23,215,99.2
61,412,106.7
44,316,111.1
103,614,117.4
41,312,127.8
42,314,130.2
29,241,162.9
63,415,165.5
102,613,166.4
37,261,171.2
77,461,173.7
43,315,188.4
105,621,192.1
113,641,208.7
62,413,216.8
57,361,221.7
65,421,222.7
104,615,234.5
25,231,235.2
49,341,246.7
32,246,266.2
45,321,270.4
109,631,297.2
81,512,307.8
84,516,312.8
39,264,334.3
76,456,338.7
73,451,375.5
78,462,376.4
68,426,381.0
69,431,382.0
107,624,386.7
33,251,397.6
52,346,421.3
114,642,427.1
83,514,441.7
26,234,445.5
82,513,458.6
79,463,464.1
97,561,484.3
80,465,487.4
117,651,487.4
53,351,501.5
59,364,509.7
85,521,511.4
50,342,530.6
30,243,543.6
31,245,545.5
46,324,551.3
36,256,571.6
74,452,591.1
40,265,607.3
38,263,609.7
72,436,614.5
28,236,619.4
56,356,629.4
51,345,658.8
48,326,678.9
89,531,681.9
115,643,684.9
106,623,706.7
27,235,716.5
66,423,716.5
58,362,719.8
116,645,719.8
67,425,726.5
35,254,736.8
60,365,758.4
111,634,758.4
93,541,777.4
47,325,781.3
108,625,789.2
120,654,789.2
100,564,801.4
70,432,805.6
110,632,849.6
34,253,863.7
75,453,863.7
55,354,903.9
87,524,909.2
96,546,914.5
98,562,953.8
118,652,965.7
86,523,996.6
88,526,1009.0
112,635,1009.0
54,352,1016.0
71,435,1022.0
90,532,1036.0
119,653,1064.0
94,542,1087.0
99,563,1186.0
92,536,1306.0
95,543,1727.0
91,534,1873.0
