4,15,2.8
2,13,4.1
1,12,6.2
3,14,8.4
11,35,13.7
5,16,13.9
15,56,16.4
8,25,17.0
13,45,19.5
6,23,33.4
14,46,37.4
7,24,42.5
10,34,42.5
12,36,46.8
9,26,49.2
