1,123,5.9
3,125,8.8
5,132,9.7
2,124,13.3
7,135,14.6
21,213,17.2
6,134,18.6
23,215,21.5
13,152,26.3
9,142,31.6
14,153,33.0
22,214,34.9
10,143,37.0
41,312,41.6
25,231,46.5
43,315,46.9
11,145,48.8
4,126,63.5
15,154,64.4
42,314,65.5
45,321,69.6
27,235,70.6
8,136,72.1
33,251,72.9
81,512,88.3
47,325,90.1
24,216,106.9
53,351,111.2
34,253,112.8
26,234,114.7
85,521,117.0
49,341,120.4
54,352,133.2
51,345,134.2
12,146,138.5
16,156,139.4
29,241,139.6
46,324,140.8
61,412,156.8
50,342,164.1
82,513,164.5
63,415,183.7
55,354,184.3
44,316,185.2
62,413,210.3
65,421,223.7
30,243,227.3
73,451,228.3
17,162,233.9
31,245,234.1
35,254,236.9
69,431,249.5
74,452,249.5
86,523,250.6
89,531,255.3
67,425,269.3
71,435,274.5
28,236,281.6
75,453,285.9
52,346,294.5
18,163,298.0
83,514,301.7
56,356,312.5
90,532,314.2
48,326,323.8
70,432,337.1
19,164,384.9
20,165,385.9
36,256,389.9
66,423,409.3
93,541,416.8
64,416,426.4
87,524,435.2
84,516,437.8
32,246,440.4
76,456,464.6
94,542,479.7
57,361,516.5
95,543,520.1
91,534,544.0
37,261,572.5
88,526,588.4
72,436,635.1
59,364,644.8
60,365,689.9
58,362,721.9
96,546,727.2
68,426,757.0
40,265,848.1
92,536,855.4
80,465,886.1
38,263,888.8
77,461,922.0
97,561,980.0
39,264,999.9
78,462,999.9
79,463,999.9
98,562,999.9
99,563,999.9
100,564,999.9
101,612,999.9
102,613,999.9
103,614,999.9
104,615,999.9
105,621,999.9
106,623,999.9
107,624,999.9
108,625,999.9
109,631,999.9
110,632,999.9
111,634,999.9
112,635,999.9
113,641,999.9
114,642,999.9
115,643,999.9
116,645,999.9
117,651,999.9
118,652,999.9
119,653,999.9
120,654,999.9
