2,124,8.5
1,123,9.2
9,142,10.1
10,143,12.8
6,134,13.2
5,132,14.7
11,145,16.2
3,125,24.1
63,415,26.8
73,451,28.7
61,412,32.4
15,154,33.0
22,214,36.7
7,135,37.6
74,452,38.0
13,152,38.7
62,413,45.4
21,213,47.9
14,153,55.6
65,421,64.0
67,425,68.6
93,541,68.7
75,453,71.7
76,456,80.2
42,314,87.5
83,514,88.3
23,215,89.4
29,241,91.8
94,542,95.1
66,423,99.3
41,312,103.6
69,431,121.6
81,512,126.8
25,231,132.9
26,234,133.0
71,435,136.1
30,243,136.2
70,432,138.4
95,543,141.1
49,341,145.2
50,342,149.3
12,146,150.0
96,546,155.5
31,245,160.3
64,416,163.6
46,324,175.3
82,513,177.9
45,321,183.7
43,315,184.5
51,345,194.6
4,126,197.6
16,156,206.0
33,251,220.2
87,524,221.5
80,465,238.3
85,521,248.3
8,136,254.8
35,254,261.3
68,426,296.6
27,235,308.5
55,354,308.5
91,534,312.2
47,325,339.8
84,516,373.6
100,564,382.0
86,523,383.9
53,351,395.7
34,253,414.9
24,216,430.0
89,531,430.0
77,461,450.1
54,352,467.9
90,532,536.4
72,436,542.0
20,165,551.7
19,164,601.3
52,346,610.9
44,316,630.9
17,162,660.7
78,462,660.7
79,463,762.1
88,526,765.9
97,561,769.7
120,654,769.7
116,645,773.6
18,163,781.4
56,356,836.6
32,246,921.8
28,236,999.9
36,256,999.9
37,261,999.9
38,263,999.9
39,264,999.9
40,265,999.9
48,326,999.9
57,361,999.9
58,362,999.9
59,364,999.9
60,365,999.9
92,536,999.9
98,562,999.9
99,563,999.9
101,612,999.9
102,613,999.9
103,614,999.9
104,615,999.9
105,621,999.9
106,623,999.9
107,624,999.9
108,625,999.9
109,631,999.9
110,632,999.9
111,634,999.9
112,635,999.9
113,641,999.9
114,642,999.9
115,643,999.9
117,651,999.9
118,652,999.9
119,653,999.9
