23,215,9.0
22,214,12.5
1,123,12.8
3,125,13.4
21,213,13.9
2,124,15.6
33,251,17.3
34,253,21.7
27,235,23.2
35,254,24.3
31,245,25.3
25,231,29.9
5,132,33.7
29,241,33.9
26,234,34.4
30,243,46.3
13,152,47.5
6,134,48.7
9,142,50.3
85,521,63.5
7,135,69.7
10,143,75.6
87,524,76.1
47,325,78.9
81,512,86.7
11,145,86.9
24,216,88.9
46,324,98.3
14,153,98.4
36,256,99.8
86,523,99.8
45,321,101.0
4,126,101.6
67,425,105.0
41,312,107.0
15,154,114.6
43,315,115.6
74,452,140.8
94,542,144.0
54,352,147.4
42,314,148.7
63,415,156.1
32,246,156.6
65,421,157.1
83,514,164.8
90,532,175.7
61,412,176.3
50,342,176.9
66,423,183.3
17,162,184.7
28,236,186.7
18,163,223.1
51,345,223.1
70,432,223.1
88,526,223.1
82,513,243.6
8,136,244.8
12,146,248.4
73,451,257.2
16,156,262.6
49,341,262.6
76,456,264.0
53,351,278.6
62,413,284.9
93,541,298.3
55,354,311.2
48,326,340.7
84,516,347.7
68,426,350.2
19,164,379.1
40,265,382.0
64,416,384.9
89,531,390.9
44,316,409.9
71,435,420.2
75,453,431.0
69,431,434.7
95,543,454.3
37,261,458.4
96,546,489.6
20,165,494.4
91,534,494.4
39,264,504.2
38,263,530.8
57,361,530.8
52,346,536.4
98,562,566.6
56,356,622.5
111,634,646.5
108,625,700.4
100,564,730.8
77,461,741.6
101,612,752.6
97,561,813.3
105,621,840.4
80,465,884.7
99,563,884.7
92,536,933.8
107,624,988.8
58,362,999.9
59,364,999.9
60,365,999.9
72,436,999.9
78,462,999.9
79,463,999.9
102,613,999.9
103,614,999.9
104,615,999.9
106,623,999.9
109,631,999.9
110,632,999.9
112,635,999.9
113,641,999.9
114,642,999.9
115,643,999.9
116,645,999.9
117,651,999.9
118,652,999.9
119,653,999.9
120,654,999.9
