9,142,7.0
2,124,8.8
11,145,12.5
10,143,13.2
61,412,16.0
12,146,19.3
63,415,21.3
6,134,23.5
1,123,26.5
64,416,28.2
3,125,32.6
62,413,35.1
15,154,36.8
73,451,37.3
65,421,39.2
5,132,39.7
76,456,47.7
4,126,50.3
22,214,55.2
13,152,56.5
74,452,61.4
7,135,63.1
77,461,64.4
19,164,71.4
29,241,73.1
16,156,74.5
80,465,80.1
67,425,80.5
14,153,81.7
8,136,98.6
75,453,106.0
69,431,106.8
68,426,111.7
66,423,111.8
78,462,112.8
21,213,122.0
17,162,126.9
20,165,141.8
42,314,155.7
49,341,156.9
23,215,161.6
93,541,163.1
83,514,167.3
70,432,168.0
24,216,170.7
79,463,173.8
71,435,186.8
31,245,194.7
96,546,203.0
18,163,206.5
41,312,207.4
30,243,211.7
32,246,231.8
72,436,246.6
51,345,254.3
94,542,254.3
25,231,255.0
50,342,261.7
84,516,277.3
81,512,296.1
43,315,307.0
45,321,309.3
100,564,323.7
26,234,325.9
113,641,364.6
87,524,378.5
46,324,389.1
52,346,393.1
35,254,401.6
97,561,411.5
103,614,422.6
95,543,442.8
33,251,449.4
116,645,449.6
85,521,454.8
82,513,459.5
44,316,496.4
55,354,497.5
120,654,539.6
53,351,545.0
114,642,604.7
98,562,606.4
88,526,615.8
39,264,634.1
47,325,640.6
27,235,693.5
54,352,698.0
36,256,771.4
56,356,788.1
101,612,793.8
107,624,794.5
117,651,809.2
37,261,816.1
91,534,838.0
99,563,847.7
104,615,851.1
86,523,852.7
89,531,862.0
28,236,864.5
34,253,873.2
115,643,931.9
59,364,981.1
48,326,992.3
38,263,999.9
40,265,999.9
57,361,999.9
58,362,999.9
60,365,999.9
90,532,999.9
92,536,999.9
102,613,999.9
105,621,999.9
106,623,999.9
108,625,999.9
109,631,999.9
110,632,999.9
111,634,999.9
112,635,999.9
118,652,999.9
119,653,999.9
