1,123,2.2
4,126,7.1
3,125,7.3
6,135,9.6
7,136,10.1
2,124,11.4
5,134,14.8
10,156,25.7
9,146,26.0
8,145,26.7
13,236,39.3
12,235,61.1
11,234,66.0
19,356,68.4
17,345,73.6
15,246,77.6
16,256,77.6
20,456,84.5
18,346,95.8
14,245,102.6
