4,126,2.2
15,246,5.4
9,146,6.2
2,124,8.5
13,236,12.0
7,136,15.6
5,134,17.6
1,123,21.2
8,145,22.3
18,346,30.1
11,234,36.3
16,256,75.2
3,125,82.6
20,456,105.3
10,156,113.9
12,235,150.5
14,245,168.6
6,135,183.2
19,356,210.7
17,345,221.8
