11,145,11.6
7,135,15.7
6,134,16.5
10,143,16.7
9,142,19.0
15,154,19.3
1,123,20.0
2,124,20.3
3,125,22.4
5,132,24.5
14,153,27.7
63,415,31.5
13,152,33.4
73,451,38.0
83,514,45.6
43,315,46.8
12,146,49.3
8,136,51.9
93,541,53.3
4,126,55.4
62,413,56.7
61,412,60.5
42,314,62.4
16,156,64.1
22,214,64.5
21,213,68.6
82,513,71.4
41,312,79.0
81,512,81.0
23,215,84.8
76,456,85.7
75,453,91.4
74,452,92.5
51,345,95.5
25,231,100.0
45,321,103.5
69,431,104.4
49,341,106.9
84,516,112.8
64,416,113.4
29,241,113.6
31,245,113.8
71,435,115.7
96,546,120.4
53,351,125.3
89,531,126.9
94,542,127.9
95,543,132.3
46,324,132.6
50,342,140.7
26,234,148.8
55,354,152.9
19,164,156.7
85,521,157.9
67,425,160.4
65,421,161.2
47,325,166.4
20,165,171.0
33,251,178.4
30,243,185.9
87,524,185.9
91,534,186.5
70,432,193.5
35,254,197.2
24,216,201.7
27,235,203.0
66,423,203.7
80,465,215.0
44,316,220.3
18,163,222.7
17,162,225.2
86,523,259.1
54,352,264.6
77,461,271.6
100,564,294.9
88,526,309.6
97,561,314.3
34,253,320.8
52,346,324.2
72,436,327.6
68,426,331.1
48,326,345.9
90,532,370.8
78,462,389.5
28,236,399.5
32,246,424.1
92,536,458.7
56,356,462.1
79,463,462.1
120,654,483.8
116,645,499.4
59,364,578.7
103,614,589.8
36,256,595.4
113,641,607.1
99,563,613.1
104,615,625.5
57,361,638.4
60,365,638.4
98,562,673.1
117,651,746.1
37,261,814.8
39,264,836.9
101,612,924.3
40,265,938.3
58,362,998.8
111,634,1067.0
119,653,1067.0
102,613,1126.0
112,635,1168.0
114,642,1190.0
38,263,1214.0
105,621,1238.0
118,652,1238.0
115,643,1263.0
109,631,1317.0
107,624,1346.0
108,625,1474.0
106,623,1548.0
110,632,1876.0
