2,124,7.7
1,123,8.8
9,142,15.4
4,126,15.6
5,132,15.9
6,134,18.6
3,125,22.7
12,146,24.3
10,143,25.3
22,214,28.8
8,136,29.7
21,213,34.0
7,135,34.5
11,145,34.8
17,162,40.6
24,216,45.1
19,164,51.1
18,163,52.9
13,152,57.5
16,156,60.6
41,312,61.5
23,215,71.9
14,153,72.3
15,154,75.4
29,241,78.5
20,165,78.6
61,412,78.6
45,321,80.2
25,231,84.6
42,314,86.7
64,416,90.9
62,413,109.2
43,315,112.6
63,415,118.5
44,316,126.9
65,421,133.2
101,612,133.5
46,324,138.2
26,234,139.2
30,243,140.5
32,246,150.8
37,261,159.1
49,341,184.5
50,342,192.9
105,621,209.3
102,613,210.4
68,426,210.8
76,456,220.5
39,264,225.7
57,361,228.8
103,614,231.1
73,451,232.0
77,461,235.3
69,431,236.3
28,236,245.8
78,462,245.8
107,624,246.3
66,423,246.9
81,512,252.3
52,346,253.9
31,245,257.9
80,465,268.7
51,345,269.9
67,425,277.1
27,235,278.4
85,521,285.3
71,435,288.1
48,326,291.0
33,251,292.5
83,514,292.5
53,351,301.7
47,325,313.1
70,432,314.0
58,362,314.8
82,513,335.9
74,452,343.9
84,516,348.0
109,631,348.0
113,641,361.1
104,615,362.2
38,263,363.3
114,642,368.0
106,623,372.7
115,643,385.1
59,364,386.4
89,531,393.0
40,265,402.6
55,354,404.0
72,436,414.1
36,256,415.6
108,625,431.1
111,634,434.4
54,352,446.1
90,532,456.7
79,463,475.5
56,356,481.4
93,541,487.5
34,253,495.9
60,365,495.9
75,453,511.3
35,254,518.1
97,561,560.9
116,645,572.0
88,526,598.7
110,632,605.0
120,654,614.6
117,651,624.6
96,546,638.4
98,562,664.1
94,542,667.9
86,523,679.7
112,635,683.7
118,652,687.8
95,543,722.2
100,564,722.2
119,653,750.3
87,524,760.2
91,534,770.3
92,536,813.7
99,563,947.2
