9,142,7.2
11,145,8.9
61,412,10.6
63,415,11.0
2,124,12.9
73,451,15.8
12,146,20.7
64,416,22.5
74,452,26.3
65,421,29.2
76,456,29.6
10,143,30.1
15,154,31.0
3,125,38.9
67,425,44.1
22,214,48.1
93,541,55.1
13,152,55.4
29,241,55.6
62,413,57.7
83,514,62.1
6,134,65.4
1,123,70.1
77,461,76.1
80,465,85.2
68,426,90.3
94,542,91.6
31,245,97.3
75,453,98.6
4,126,98.7
23,215,106.6
16,156,109.6
96,546,110.2
5,132,115.0
81,512,117.9
14,153,123.1
78,462,131.4
19,164,132.5
7,135,135.6
87,524,145.3
66,423,166.1
69,431,172.7
84,516,184.4
85,521,184.9
35,254,193.3
21,213,195.9
32,246,220.4
33,251,230.0
24,216,231.7
8,136,234.5
30,243,243.9
20,165,253.8
100,564,265.3
17,162,269.0
71,435,269.0
95,543,276.0
70,432,297.4
82,513,300.8
79,463,306.1
97,561,325.8
88,526,382.8
18,163,432.3
42,314,448.3
98,562,454.8
25,231,497.9
72,436,512.5
113,641,529.8
103,614,554.1
86,523,558.0
34,253,568.1
26,234,578.5
49,341,580.6
36,256,596.0
41,312,598.3
39,264,663.9
50,342,666.8
45,321,715.3
43,315,745.8
37,261,752.9
89,531,798.8
91,534,798.8
101,612,837.0
99,563,864.6
51,345,869.4
116,645,889.0
46,324,894.1
120,654,914.9
27,235,989.7
40,265,1008.0
114,642,1028.0
53,351,1077.0
107,624,1157.0
55,354,1201.0
90,532,1219.0
105,621,1239.0
44,316,1311.0
38,263,1368.0
117,651,1392.0
92,536,1405.0
104,615,1513.0
28,236,1573.0
54,352,1573.0
47,325,1692.0
52,346,1692.0
56,356,1808.0
118,652,1851.0
48,326,1991.0
102,613,2126.0
57,361,2185.0
115,643,2314.0
108,625,2458.0
119,653,2458.0
58,362,2497.0
59,364,2497.0
111,634,2622.0
109,631,2760.0
106,623,2969.0
60,365,3147.0
110,632,3147.0
112,635,3211.0
