2,124,8.7
9,142,10.7
12,146,15.0
1,123,15.3
10,143,15.8
6,134,18.1
4,126,21.9
22,214,26.1
5,132,26.4
61,412,29.6
11,145,30.0
64,416,33.9
8,136,40.2
62,413,43.1
3,125,44.4
21,213,44.6
19,164,45.0
24,216,46.9
29,241,52.3
17,162,52.9
63,415,55.5
65,421,56.8
7,135,58.8
42,314,62.1
41,312,74.1
32,246,74.3
68,426,87.2
18,163,87.7
23,215,91.9
25,231,95.4
15,154,98.7
45,321,99.9
77,461,101.4
49,341,103.7
16,156,115.7
30,243,116.6
26,234,119.9
46,324,121.9
13,152,122.1
43,315,123.0
44,316,125.1
20,165,125.6
69,431,125.6
66,423,127.1
14,153,134.0
78,462,135.7
37,261,143.9
73,451,145.2
76,456,153.3
50,342,155.1
39,264,156.3
103,614,161.3
67,425,164.4
113,641,182.2
70,432,185.4
52,346,193.2
72,436,194.4
31,245,198.0
80,465,198.8
101,612,199.2
28,236,201.3
48,326,238.4
47,325,249.6
79,463,249.6
74,452,250.2
105,621,267.7
51,345,273.0
114,642,287.8
38,263,299.5
107,624,309.2
27,235,311.2
71,435,313.2
33,251,326.0
93,541,347.3
83,514,363.0
53,351,371.5
82,513,388.0
81,512,391.2
96,546,391.2
57,361,413.1
84,516,422.2
102,613,439.7
75,453,445.8
40,265,465.3
89,531,472.1
94,542,472.1
59,364,474.5
85,521,489.0
58,362,557.2
116,645,567.1
35,254,570.5
54,352,577.4
104,615,599.0
34,253,618.4
100,564,618.4
36,256,639.0
88,526,639.0
87,524,652.0
109,631,656.5
106,623,675.0
115,643,675.0
55,354,689.6
120,654,715.3
111,634,766.8
97,561,779.3
90,532,833.5
98,562,840.8
108,625,848.2
60,365,887.5
86,523,887.5
110,632,887.5
117,651,949.0
56,356,968.2
95,543,968.2
118,652,1331.0
112,635,1430.0
91,534,1452.0
99,563,1452.0
119,653,1521.0
92,536,1652.0
