44,316,10.5
8,136,11.8
5,132,12.1
41,312,15.4
6,134,16.8
43,315,18.2
42,314,19.6
1,123,20.0
7,135,22.4
57,361,23.0
52,346,33.3
60,365,37.4
18,163,37.9
56,356,38.7
49,341,39.4
59,364,45.1
4,126,46.5
58,362,47.9
53,351,48.4
45,321,50.4
21,213,50.5
10,143,55.0
2,124,59.5
48,326,64.3
51,345,69.8
3,125,72.2
17,162,72.6
50,342,78.1
12,146,83.6
54,352,84.4
14,153,85.3
25,231,88.2
9,142,94.9
19,164,98.9
109,631,102.9
55,354,104.5
46,324,109.7
102,613,110.8
20,165,111.4
47,325,125.6
16,156,127.6
24,216,127.9
11,145,138.5
62,413,145.5
69,431,147.1
13,152,161.5
28,236,170.4
22,214,171.3
72,436,172.1
15,154,198.4
89,531,209.4
64,416,213.8
82,513,218.8
23,215,226.5
101,612,240.4
79,463,244.3
111,634,246.8
92,536,247.8
112,635,256.7
26,234,261.1
110,632,262.2
70,432,318.5
38,263,319.3
71,435,327.0
61,412,334.2
99,563,339.8
27,235,343.7
37,261,359.9
63,415,361.0
77,461,366.4
115,643,374.3
29,241,376.7
103,614,380.2
119,653,385.0
105,621,388.7
76,456,398.9
106,623,401.5
84,516,411.0
30,243,428.4
90,532,454.0
66,423,471.6
81,512,504.8
113,641,511.2
91,534,517.7
104,615,526.7
75,453,533.6
80,465,558.1
65,421,571.2
32,246,576.6
73,451,605.3
97,561,637.0
33,251,643.7
68,426,647.2
39,264,657.7
95,543,679.7
34,253,683.5
78,462,711.5
85,521,728.6
40,265,737.4
31,245,746.4
74,452,755.7
117,651,755.7
96,546,760.4
83,514,775.0
67,425,785.0
86,523,790.1
100,564,805.8
36,256,822.1
107,624,827.7
93,541,869.1
120,654,901.3
116,645,935.9
108,625,973.4
87,524,1039.0
94,542,1096.0
118,652,1106.0
35,254,1116.0
98,562,1116.0
114,642,1116.0
88,526,1126.0
