8,136,10.5
5,132,11.2
1,123,11.7
6,134,17.1
4,126,18.3
7,135,18.9
2,124,22.3
18,163,24.8
44,316,30.9
3,125,35.3
21,213,35.3
17,162,36.6
12,146,38.2
10,143,38.9
41,312,40.5
9,142,41.2
43,315,41.7
24,216,44.0
14,153,53.6
16,156,57.8
19,164,58.1
42,314,60.5
22,214,61.0
11,145,63.8
20,165,64.0
25,231,71.1
45,321,74.0
13,152,75.1
57,361,79.2
64,416,86.1
23,215,93.0
102,613,94.2
15,154,98.7
61,412,116.3
76,456,118.2
62,413,126.3
109,631,126.3
77,461,128.6
48,326,132.4
65,421,134.6
63,415,140.1
28,236,142.2
29,241,150.3
37,261,151.6
58,362,151.9
46,324,152.5
68,426,155.3
78,462,156.7
73,451,167.2
101,612,173.7
49,341,174.4
32,246,178.8
50,342,186.3
53,351,188.8
69,431,189.7
80,465,195.3
26,234,195.8
38,263,200.4
52,346,201.4
79,463,208.8
60,365,218.5
107,624,224.9
106,623,232.3
39,264,234.2
82,513,236.8
105,621,236.8
47,325,237.5
70,432,238.8
103,614,245.0
72,436,247.2
59,364,252.3
30,243,265.8
66,423,266.6
56,356,267.5
84,516,273.5
89,531,281.7
113,641,283.6
74,452,284.5
75,453,300.7
104,615,301.7
110,632,310.6
114,642,316.4
27,235,319.9
51,345,335.1
97,561,335.1
33,251,339.1
96,546,340.5
81,512,367.0
67,425,376.8
117,651,376.8
54,352,417.7
115,643,421.8
111,634,426.1
93,541,437.1
36,256,443.9
71,435,448.6
83,514,458.3
40,265,460.8
31,245,463.3
112,635,473.7
100,564,493.0
116,645,507.7
55,354,513.9
99,563,513.9
85,521,526.6
119,653,526.6
120,654,543.5
92,536,550.6
108,625,614.4
34,253,632.8
94,542,642.4
95,543,647.3
98,562,652.2
118,652,678.3
88,526,689.4
35,254,718.6
90,532,737.3
86,523,743.8
87,524,807.6
91,534,942.2
