6,135,2.2
3,125,7.4
1,123,7.7
5,134,13.1
8,145,13.2
17,345,15.0
12,235,15.8
10,156,19.6
2,124,21.4
7,136,22.9
19,356,27.4
11,234,40.2
4,126,41.1
18,346,41.6
9,146,48.4
14,245,48.4
20,456,60.0
13,236,65.5
15,246,65.5
16,256,70.8
